,ReactionID,Participation,Stiochiometry,MoleculeID
0,RHEA:64852,Substrate,1,CHEBI:57369
1,RHEA:64852,Substrate,1,CHEBI:16188
2,RHEA:64852,Product,1,CHEBI:57287
3,RHEA:64852,Product,1,CHEBI:156236
4,RHEA:64844,Substrate,1,CHEBI:57369
5,RHEA:64844,Substrate,1,CHEBI:17447
6,RHEA:64844,Product,1,CHEBI:57287
7,RHEA:64844,Product,1,CHEBI:156234
8,RHEA:64732,Substrate,1,CHEBI:15379
9,RHEA:64732,Substrate,1,CHEBI:77016
10,RHEA:64732,Product,1,CHEBI:156131
11,RHEA:64728,Substrate,1,CHEBI:156049
12,RHEA:64728,Substrate,1,CHEBI:15379
13,RHEA:64728,Product,1,CHEBI:140349
14,RHEA:64724,Substrate,1,CHEBI:156049
15,RHEA:64724,Substrate,1,CHEBI:15379
16,RHEA:64724,Product,1,CHEBI:156082
17,RHEA:64668,Substrate,1,CHEBI:15379
18,RHEA:64668,Substrate,1,CHEBI:77016
19,RHEA:64668,Product,1,CHEBI:156049
20,RHEA:64660,Substrate,1,CHEBI:57560
21,RHEA:64660,Substrate,1,CHEBI:30616
22,RHEA:64660,Substrate,1,CHEBI:64479
23,RHEA:64660,Product,1,CHEBI:133243
24,RHEA:64660,Product,1,CHEBI:456215
25,RHEA:64660,Product,1,CHEBI:33019
26,RHEA:64600,Substrate,1,CHEBI:155932
27,RHEA:64600,Substrate,1,CHEBI:57880
28,RHEA:64600,Product,1,CHEBI:155933
29,RHEA:64600,Product,1,CHEBI:17815
30,RHEA:64592,Substrate,1,CHEBI:155929
31,RHEA:64592,Substrate,1,CHEBI:57880
32,RHEA:64592,Product,1,CHEBI:144720
33,RHEA:64592,Product,1,CHEBI:17815
34,RHEA:64580,Substrate,1,CHEBI:60374
35,RHEA:64580,Substrate,1,CHEBI:128769
36,RHEA:64580,Product,1,CHEBI:33019
37,RHEA:64580,Product,1,CHEBI:139032
38,RHEA:64572,Substrate,1,CHEBI:57665
39,RHEA:64572,Substrate,1,CHEBI:128769
40,RHEA:64572,Product,1,CHEBI:60374
41,RHEA:64572,Product,1,CHEBI:33019
42,RHEA:64388,Substrate,1,CHEBI:13193
43,RHEA:64388,Substrate,1,CHEBI:152569
44,RHEA:64388,Product,1,CHEBI:17499
45,RHEA:64388,Product,1,CHEBI:57677
46,RHEA:64380,Substrate,1,CHEBI:13193
47,RHEA:64380,Substrate,1,CHEBI:75434
48,RHEA:64380,Product,1,CHEBI:58756
49,RHEA:64380,Product,1,CHEBI:17499
50,RHEA:64376,Substrate,1,CHEBI:13193
51,RHEA:64376,Substrate,1,CHEBI:138139
52,RHEA:64376,Product,1,CHEBI:138140
53,RHEA:64376,Product,1,CHEBI:17499
54,RHEA:64364,Substrate,1,CHEBI:82629
55,RHEA:64364,Product,1,CHEBI:152564
56,RHEA:64348,Substrate,1,CHEBI:149709
57,RHEA:64348,Substrate,1,CHEBI:15378
58,RHEA:64348,Product,1,CHEBI:149710
59,RHEA:64340,Substrate,1,CHEBI:149707
60,RHEA:64340,Substrate,1,CHEBI:175763
61,RHEA:64340,Product,1,CHEBI:149708
62,RHEA:64340,Product,1,CHEBI:33019
63,RHEA:64308,Substrate,1,CHEBI:150018
64,RHEA:64308,Substrate,1,CHEBI:15361
65,RHEA:64308,Product,1,CHEBI:57972
66,RHEA:64308,Product,1,CHEBI:13705
67,RHEA:64220,Substrate,1,CHEBI:15377
68,RHEA:64220,Substrate,1,CHEBI:132060
69,RHEA:64220,Product,1,CHEBI:507393
70,RHEA:64220,Product,1,CHEBI:32395
71,RHEA:64004,Substrate,1,CHEBI:77636
72,RHEA:64004,Substrate,1,CHEBI:64124
73,RHEA:64004,Product,1,CHEBI:57287
74,RHEA:64004,Product,1,CHEBI:15378
75,RHEA:64004,Product,1,CHEBI:31998
76,RHEA:63996,Substrate,1,CHEBI:15377
77,RHEA:63996,Substrate,1,CHEBI:64839
78,RHEA:63996,Product,1,CHEBI:15378
79,RHEA:63996,Product,1,CHEBI:30823
80,RHEA:63996,Product,1,CHEBI:57518
81,RHEA:63960,Substrate,1,CHEBI:62432
82,RHEA:63960,Substrate,1,CHEBI:30616
83,RHEA:63960,Substrate,1,CHEBI:15377
84,RHEA:63960,Product,1,CHEBI:62432
85,RHEA:63960,Product,1,CHEBI:456216
86,RHEA:63960,Product,1,CHEBI:15378
87,RHEA:63960,Product,1,CHEBI:43474
88,RHEA:63952,Substrate,1,CHEBI:15377
89,RHEA:63952,Substrate,1,CHEBI:76941
90,RHEA:63952,Product,1,CHEBI:43474
91,RHEA:63952,Product,1,CHEBI:84410
92,RHEA:63944,Substrate,1,CHEBI:83568
93,RHEA:63944,Substrate,1,CHEBI:58342
94,RHEA:63944,Product,1,CHEBI:57287
95,RHEA:63944,Product,1,CHEBI:15378
96,RHEA:63944,Product,1,CHEBI:139573
97,RHEA:63932,Substrate,1,CHEBI:62432
98,RHEA:63932,Substrate,1,CHEBI:30616
99,RHEA:63932,Substrate,1,CHEBI:15377
100,RHEA:63932,Product,1,CHEBI:62432
101,RHEA:63932,Product,1,CHEBI:456216
102,RHEA:63932,Product,1,CHEBI:15378
103,RHEA:63932,Product,1,CHEBI:43474
104,RHEA:63928,Substrate,2,CHEBI:29033
105,RHEA:63928,Substrate,2,CHEBI:15378
106,RHEA:63928,Substrate,1,CHEBI:15379
107,RHEA:63928,Substrate,1,CHEBI:52639
108,RHEA:63928,Product,2,CHEBI:29034
109,RHEA:63928,Product,2,CHEBI:15377
110,RHEA:63928,Product,1,CHEBI:139573
111,RHEA:63832,Substrate,1,CHEBI:149597
112,RHEA:63832,Substrate,1,CHEBI:149596
113,RHEA:63832,Product,1,CHEBI:3374
114,RHEA:63832,Product,1,CHEBI:57287
115,RHEA:63832,Product,1,CHEBI:15378
116,RHEA:63788,Substrate,1,CHEBI:72998
117,RHEA:63788,Substrate,1,CHEBI:78268
118,RHEA:63788,Product,1,CHEBI:73003
119,RHEA:63788,Product,1,CHEBI:75036
120,RHEA:63784,Substrate,1,CHEBI:73002
121,RHEA:63784,Substrate,1,CHEBI:77288
122,RHEA:63784,Product,1,CHEBI:149549
123,RHEA:63784,Product,1,CHEBI:72998
124,RHEA:63780,Substrate,1,CHEBI:73003
125,RHEA:63780,Substrate,1,CHEBI:77288
126,RHEA:63780,Product,1,CHEBI:77295
127,RHEA:63780,Product,1,CHEBI:72998
128,RHEA:63776,Substrate,1,CHEBI:64496
129,RHEA:63776,Substrate,1,CHEBI:78268
130,RHEA:63776,Product,1,CHEBI:55430
131,RHEA:63776,Product,1,CHEBI:75036
132,RHEA:63772,Substrate,1,CHEBI:72998
133,RHEA:63772,Substrate,1,CHEBI:77288
134,RHEA:63772,Product,1,CHEBI:77303
135,RHEA:63772,Product,1,CHEBI:16870
136,RHEA:63768,Substrate,2,CHEBI:73004
137,RHEA:63768,Product,1,CHEBI:143890
138,RHEA:63768,Product,1,CHEBI:73005
139,RHEA:63764,Substrate,1,CHEBI:72998
140,RHEA:63764,Substrate,1,CHEBI:73004
141,RHEA:63764,Product,1,CHEBI:143890
142,RHEA:63764,Product,1,CHEBI:72999
143,RHEA:63760,Substrate,1,CHEBI:73004
144,RHEA:63760,Substrate,1,CHEBI:64496
145,RHEA:63760,Product,1,CHEBI:143890
146,RHEA:63760,Product,1,CHEBI:72744
147,RHEA:63708,Substrate,2,CHEBI:29033
148,RHEA:63708,Substrate,1,CHEBI:149499
149,RHEA:63708,Substrate,2,CHEBI:15378
150,RHEA:63708,Substrate,1,CHEBI:15379
151,RHEA:63708,Product,2,CHEBI:29034
152,RHEA:63708,Product,1,CHEBI:149500
153,RHEA:63708,Product,2,CHEBI:15377
154,RHEA:63688,Substrate,1,CHEBI:30616
155,RHEA:63688,Substrate,1,CHEBI:58088
156,RHEA:63688,Product,1,CHEBI:456216
157,RHEA:63688,Product,1,CHEBI:15378
158,RHEA:63688,Product,1,CHEBI:57658
159,RHEA:63680,Substrate,1,CHEBI:149469
160,RHEA:63680,Substrate,1,CHEBI:16526
161,RHEA:63680,Product,1,CHEBI:149470
162,RHEA:63680,Product,2,CHEBI:15378
163,RHEA:63656,Substrate,1,CHEBI:72998
164,RHEA:63656,Substrate,1,CHEBI:64496
165,RHEA:63656,Product,1,CHEBI:16870
166,RHEA:63656,Product,1,CHEBI:72744
167,RHEA:63596,Substrate,1,CHEBI:77290
168,RHEA:63596,Substrate,1,CHEBI:57643
169,RHEA:63596,Product,1,CHEBI:15378
170,RHEA:63596,Product,1,CHEBI:57875
171,RHEA:63596,Product,1,CHEBI:140451
172,RHEA:63584,Substrate,1,CHEBI:147386
173,RHEA:63584,Substrate,1,CHEBI:15377
174,RHEA:63584,Product,1,CHEBI:19566
175,RHEA:63584,Product,1,CHEBI:43474
176,RHEA:63580,Substrate,1,CHEBI:147382
177,RHEA:63580,Substrate,1,CHEBI:15377
178,RHEA:63580,Product,1,CHEBI:16587
179,RHEA:63580,Product,1,CHEBI:43474
180,RHEA:63576,Substrate,1,CHEBI:147380
181,RHEA:63576,Substrate,1,CHEBI:15377
182,RHEA:63576,Product,1,CHEBI:16688
183,RHEA:63576,Product,1,CHEBI:43474
184,RHEA:63472,Substrate,1,CHEBI:147321
185,RHEA:63472,Substrate,1,CHEBI:30616
186,RHEA:63472,Product,1,CHEBI:456216
187,RHEA:63472,Product,1,CHEBI:147323
188,RHEA:63472,Product,1,CHEBI:15378
189,RHEA:63468,Substrate,1,CHEBI:147320
190,RHEA:63468,Substrate,1,CHEBI:30616
191,RHEA:63468,Product,1,CHEBI:456216
192,RHEA:63468,Product,1,CHEBI:147322
193,RHEA:63468,Product,1,CHEBI:15378
194,RHEA:63464,Substrate,1,CHEBI:46398
195,RHEA:63464,Substrate,1,CHEBI:46762
196,RHEA:63464,Product,1,CHEBI:144936
197,RHEA:63464,Product,1,CHEBI:15378
198,RHEA:63464,Product,1,CHEBI:58223
199,RHEA:63460,Substrate,1,CHEBI:37565
200,RHEA:63460,Substrate,1,CHEBI:46762
201,RHEA:63460,Product,1,CHEBI:144936
202,RHEA:63460,Product,1,CHEBI:58189
203,RHEA:63460,Product,1,CHEBI:15378
204,RHEA:63456,Substrate,1,CHEBI:37563
205,RHEA:63456,Substrate,1,CHEBI:46762
206,RHEA:63456,Product,1,CHEBI:144936
207,RHEA:63456,Product,1,CHEBI:58069
208,RHEA:63456,Product,1,CHEBI:15378
209,RHEA:63436,Substrate,1,CHEBI:147311
210,RHEA:63436,Substrate,1,CHEBI:15377
211,RHEA:63436,Product,1,CHEBI:147310
212,RHEA:63436,Product,1,CHEBI:15378
213,RHEA:63436,Product,1,CHEBI:77016
214,RHEA:63432,Substrate,1,CHEBI:147308
215,RHEA:63432,Substrate,1,CHEBI:15377
216,RHEA:63432,Product,1,CHEBI:147309
217,RHEA:63432,Product,1,CHEBI:15378
218,RHEA:63432,Product,1,CHEBI:32395
219,RHEA:63380,Substrate,1,CHEBI:15377
220,RHEA:63380,Substrate,1,CHEBI:36707
221,RHEA:63380,Product,1,CHEBI:16291
222,RHEA:63380,Product,1,CHEBI:15378
223,RHEA:63380,Product,1,CHEBI:295975
224,RHEA:63372,Substrate,1,CHEBI:29950
225,RHEA:63372,Substrate,1,CHEBI:58342
226,RHEA:63372,Product,1,CHEBI:143535
227,RHEA:63372,Product,1,CHEBI:57287
228,RHEA:63328,Substrate,1,CHEBI:30616
229,RHEA:63328,Substrate,1,CHEBI:73990
230,RHEA:63328,Product,1,CHEBI:456216
231,RHEA:63328,Product,1,CHEBI:15378
232,RHEA:63328,Product,1,CHEBI:77593
233,RHEA:63316,Substrate,1,CHEBI:15379
234,RHEA:63316,Substrate,1,CHEBI:30245
235,RHEA:63316,Product,1,CHEBI:146293
236,RHEA:63312,Substrate,1,CHEBI:15379
237,RHEA:63312,Substrate,1,CHEBI:71589
238,RHEA:63312,Product,1,CHEBI:146292
239,RHEA:63308,Substrate,1,CHEBI:15379
240,RHEA:63308,Substrate,1,CHEBI:32395
241,RHEA:63308,Product,1,CHEBI:146291
242,RHEA:63296,Substrate,1,CHEBI:74890
243,RHEA:63296,Substrate,1,CHEBI:59789
244,RHEA:63296,Product,1,CHEBI:15378
245,RHEA:63296,Product,1,CHEBI:146234
246,RHEA:63296,Product,1,CHEBI:17509
247,RHEA:63288,Substrate,1,CHEBI:15379
248,RHEA:63288,Substrate,1,CHEBI:32395
249,RHEA:63288,Product,1,CHEBI:146289
250,RHEA:63284,Substrate,1,CHEBI:15379
251,RHEA:63284,Substrate,1,CHEBI:32395
252,RHEA:63284,Product,1,CHEBI:146288
253,RHEA:63276,Substrate,1,CHEBI:75243
254,RHEA:63276,Substrate,1,CHEBI:15379
255,RHEA:63276,Product,1,CHEBI:146285
256,RHEA:63268,Substrate,1,CHEBI:15379
257,RHEA:63268,Substrate,1,CHEBI:78268
258,RHEA:63268,Product,1,CHEBI:146282
259,RHEA:63264,Substrate,1,CHEBI:15379
260,RHEA:63264,Substrate,1,CHEBI:74965
261,RHEA:63264,Product,1,CHEBI:146283
262,RHEA:63256,Substrate,1,CHEBI:146277
263,RHEA:63256,Substrate,1,CHEBI:15377
264,RHEA:63256,Product,1,CHEBI:78832
265,RHEA:63256,Product,1,CHEBI:15378
266,RHEA:63256,Product,1,CHEBI:75036
267,RHEA:63224,Substrate,1,CHEBI:15379
268,RHEA:63224,Substrate,1,CHEBI:52392
269,RHEA:63224,Product,1,CHEBI:146254
270,RHEA:63164,Substrate,1,CHEBI:15377
271,RHEA:63164,Substrate,1,CHEBI:146197
272,RHEA:63164,Product,1,CHEBI:507393
273,RHEA:63164,Product,1,CHEBI:79007
274,RHEA:63152,Substrate,1,CHEBI:132040
275,RHEA:63152,Substrate,1,CHEBI:15377
276,RHEA:63152,Product,1,CHEBI:507393
277,RHEA:63152,Product,1,CHEBI:28868
278,RHEA:63148,Substrate,1,CHEBI:15377
279,RHEA:63148,Substrate,1,CHEBI:146191
280,RHEA:63148,Product,1,CHEBI:507393
281,RHEA:63148,Product,1,CHEBI:30823
282,RHEA:63112,Substrate,1,CHEBI:13193
283,RHEA:63112,Substrate,1,CHEBI:146159
284,RHEA:63112,Product,1,CHEBI:17499
285,RHEA:63112,Product,1,CHEBI:146160
286,RHEA:63108,Substrate,1,CHEBI:146158
287,RHEA:63108,Product,1,CHEBI:146159
288,RHEA:63100,Substrate,1,CHEBI:15378
289,RHEA:63100,Substrate,1,CHEBI:146156
290,RHEA:63100,Substrate,1,CHEBI:57783
291,RHEA:63100,Substrate,1,CHEBI:15379
292,RHEA:63100,Product,1,CHEBI:146157
293,RHEA:63100,Product,2,CHEBI:15377
294,RHEA:63100,Product,1,CHEBI:58349
295,RHEA:63080,Substrate,1,CHEBI:17499
296,RHEA:63080,Substrate,1,CHEBI:30616
297,RHEA:63080,Substrate,1,CHEBI:146152
298,RHEA:63080,Product,1,CHEBI:13193
299,RHEA:63080,Product,1,CHEBI:456215
300,RHEA:63080,Product,1,CHEBI:33019
301,RHEA:63080,Product,1,CHEBI:146153
302,RHEA:63048,Substrate,1,CHEBI:15377
303,RHEA:63048,Substrate,1,CHEBI:145933
304,RHEA:63048,Product,1,CHEBI:15378
305,RHEA:63048,Product,1,CHEBI:63660
306,RHEA:63040,Substrate,1,CHEBI:15377
307,RHEA:63040,Substrate,1,CHEBI:40303
308,RHEA:63040,Product,1,CHEBI:15378
309,RHEA:63040,Product,1,CHEBI:79038
310,RHEA:63032,Substrate,1,CHEBI:143129
311,RHEA:63032,Substrate,1,CHEBI:15377
312,RHEA:63032,Product,1,CHEBI:28938
313,RHEA:63032,Product,1,CHEBI:28868
314,RHEA:63012,Substrate,1,CHEBI:16162
315,RHEA:63012,Substrate,1,CHEBI:175763
316,RHEA:63012,Product,1,CHEBI:33019
317,RHEA:63012,Product,1,CHEBI:146152
318,RHEA:62960,Substrate,1,CHEBI:17759
319,RHEA:62960,Product,1,CHEBI:17759
320,RHEA:62920,Substrate,1,CHEBI:146141
321,RHEA:62920,Product,1,CHEBI:87395
322,RHEA:62920,Product,1,CHEBI:17871
323,RHEA:62904,Substrate,1,CHEBI:146021
324,RHEA:62904,Substrate,1,CHEBI:57273
325,RHEA:62904,Product,1,CHEBI:146022
326,RHEA:62904,Product,1,CHEBI:58189
327,RHEA:62904,Product,1,CHEBI:15378
328,RHEA:62820,Substrate,1,CHEBI:73927
329,RHEA:62820,Substrate,2,CHEBI:29033
330,RHEA:62820,Substrate,2,CHEBI:15378
331,RHEA:62820,Substrate,1,CHEBI:15379
332,RHEA:62820,Product,1,CHEBI:146141
333,RHEA:62820,Product,2,CHEBI:29034
334,RHEA:62820,Product,1,CHEBI:15377
335,RHEA:62780,Substrate,1,CHEBI:29033
336,RHEA:62780,Substrate,1,CHEBI:15378
337,RHEA:62780,Substrate,1,CHEBI:15379
338,RHEA:62780,Substrate,1,CHEBI:87051
339,RHEA:62780,Product,1,CHEBI:29034
340,RHEA:62780,Product,1,CHEBI:15377
341,RHEA:62780,Product,1,CHEBI:87055
342,RHEA:62776,Substrate,1,CHEBI:29033
343,RHEA:62776,Substrate,1,CHEBI:15378
344,RHEA:62776,Substrate,1,CHEBI:15379
345,RHEA:62776,Substrate,1,CHEBI:87044
346,RHEA:62776,Product,1,CHEBI:29034
347,RHEA:62776,Product,1,CHEBI:15377
348,RHEA:62776,Product,1,CHEBI:87047
349,RHEA:62768,Substrate,1,CHEBI:29033
350,RHEA:62768,Substrate,1,CHEBI:15378
351,RHEA:62768,Substrate,1,CHEBI:15379
352,RHEA:62768,Substrate,1,CHEBI:18378
353,RHEA:62768,Product,1,CHEBI:145943
354,RHEA:62768,Product,1,CHEBI:29034
355,RHEA:62768,Product,1,CHEBI:15377
356,RHEA:62764,Substrate,1,CHEBI:145942
357,RHEA:62764,Substrate,2,CHEBI:29033
358,RHEA:62764,Substrate,1,CHEBI:15378
359,RHEA:62764,Substrate,1,CHEBI:15379
360,RHEA:62764,Product,1,CHEBI:145943
361,RHEA:62764,Product,2,CHEBI:29034
362,RHEA:62764,Product,1,CHEBI:15377
363,RHEA:62760,Substrate,1,CHEBI:145941
364,RHEA:62760,Substrate,2,CHEBI:29033
365,RHEA:62760,Substrate,2,CHEBI:15378
366,RHEA:62760,Substrate,1,CHEBI:15379
367,RHEA:62760,Product,1,CHEBI:145942
368,RHEA:62760,Product,2,CHEBI:29034
369,RHEA:62760,Product,2,CHEBI:15377
370,RHEA:62756,Substrate,2,CHEBI:29033
371,RHEA:62756,Substrate,2,CHEBI:15378
372,RHEA:62756,Substrate,1,CHEBI:15379
373,RHEA:62756,Substrate,1,CHEBI:18378
374,RHEA:62756,Product,1,CHEBI:145941
375,RHEA:62756,Product,2,CHEBI:29034
376,RHEA:62756,Product,1,CHEBI:15377
377,RHEA:62752,Substrate,1,CHEBI:15377
378,RHEA:62752,Substrate,1,CHEBI:145933
379,RHEA:62752,Product,1,CHEBI:145932
380,RHEA:62752,Product,1,CHEBI:15378
381,RHEA:62752,Product,1,CHEBI:145931
382,RHEA:62748,Substrate,1,CHEBI:15377
383,RHEA:62748,Substrate,1,CHEBI:40303
384,RHEA:62748,Product,1,CHEBI:145932
385,RHEA:62748,Product,1,CHEBI:15378
386,RHEA:62748,Product,1,CHEBI:79034
387,RHEA:62744,Substrate,1,CHEBI:15377
388,RHEA:62744,Substrate,1,CHEBI:34848
389,RHEA:62744,Product,1,CHEBI:145932
390,RHEA:62744,Product,1,CHEBI:34652
391,RHEA:62744,Product,1,CHEBI:15378
392,RHEA:62736,Substrate,1,CHEBI:145928
393,RHEA:62736,Substrate,1,CHEBI:57623
394,RHEA:62736,Product,1,CHEBI:145657
395,RHEA:62736,Product,1,CHEBI:33019
396,RHEA:62656,Substrate,1,CHEBI:142788
397,RHEA:62656,Substrate,1,CHEBI:57623
398,RHEA:62656,Product,1,CHEBI:145870
399,RHEA:62656,Product,1,CHEBI:33019
400,RHEA:62648,Substrate,1,CHEBI:15379
401,RHEA:62648,Substrate,1,CHEBI:90680
402,RHEA:62648,Product,1,CHEBI:145837
403,RHEA:62644,Substrate,1,CHEBI:145835
404,RHEA:62644,Substrate,1,CHEBI:15379
405,RHEA:62644,Product,1,CHEBI:145836
406,RHEA:62616,Substrate,1,CHEBI:90811
407,RHEA:62616,Substrate,1,CHEBI:57273
408,RHEA:62616,Product,1,CHEBI:142612
409,RHEA:62616,Product,1,CHEBI:58189
410,RHEA:62616,Product,1,CHEBI:15378
411,RHEA:62604,Substrate,1,CHEBI:15379
412,RHEA:62604,Substrate,1,CHEBI:77016
413,RHEA:62604,Product,1,CHEBI:145816
414,RHEA:62600,Substrate,1,CHEBI:15379
415,RHEA:62600,Substrate,1,CHEBI:58562
416,RHEA:62600,Product,1,CHEBI:145815
417,RHEA:62596,Substrate,1,CHEBI:144481
418,RHEA:62596,Substrate,1,CHEBI:57540
419,RHEA:62596,Product,1,CHEBI:64239
420,RHEA:62596,Product,1,CHEBI:15378
421,RHEA:62596,Product,1,CHEBI:57945
422,RHEA:62592,Substrate,1,CHEBI:144481
423,RHEA:62592,Substrate,1,CHEBI:58349
424,RHEA:62592,Product,1,CHEBI:64239
425,RHEA:62592,Product,1,CHEBI:15378
426,RHEA:62592,Product,1,CHEBI:57783
427,RHEA:62552,Substrate,1,CHEBI:83264
428,RHEA:62552,Substrate,1,CHEBI:66914
429,RHEA:62552,Product,1,CHEBI:79208
430,RHEA:62552,Product,1,CHEBI:15378
431,RHEA:62552,Product,1,CHEBI:58223
432,RHEA:62548,Substrate,1,CHEBI:144378
433,RHEA:62548,Substrate,1,CHEBI:66914
434,RHEA:62548,Product,1,CHEBI:90357
435,RHEA:62548,Product,1,CHEBI:15378
436,RHEA:62548,Product,1,CHEBI:58223
437,RHEA:62544,Substrate,2,CHEBI:29033
438,RHEA:62544,Substrate,1,CHEBI:15378
439,RHEA:62544,Substrate,1,CHEBI:145799
440,RHEA:62544,Product,2,CHEBI:29034
441,RHEA:62544,Product,1,CHEBI:145789
442,RHEA:62540,Substrate,2,CHEBI:29033
443,RHEA:62540,Substrate,1,CHEBI:15378
444,RHEA:62540,Substrate,1,CHEBI:145798
445,RHEA:62540,Product,2,CHEBI:29034
446,RHEA:62540,Product,1,CHEBI:131146
447,RHEA:62536,Substrate,2,CHEBI:29033
448,RHEA:62536,Substrate,1,CHEBI:145797
449,RHEA:62536,Substrate,1,CHEBI:15378
450,RHEA:62536,Product,2,CHEBI:29034
451,RHEA:62536,Product,1,CHEBI:71004
452,RHEA:62532,Substrate,2,CHEBI:29033
453,RHEA:62532,Substrate,1,CHEBI:145796
454,RHEA:62532,Substrate,1,CHEBI:15378
455,RHEA:62532,Product,2,CHEBI:29034
456,RHEA:62532,Product,1,CHEBI:282234
457,RHEA:62528,Substrate,2,CHEBI:29033
458,RHEA:62528,Substrate,1,CHEBI:145795
459,RHEA:62528,Substrate,1,CHEBI:15378
460,RHEA:62528,Product,2,CHEBI:29034
461,RHEA:62528,Product,1,CHEBI:71002
462,RHEA:62516,Substrate,1,CHEBI:79208
463,RHEA:62516,Substrate,1,CHEBI:67138
464,RHEA:62516,Product,1,CHEBI:15378
465,RHEA:62516,Product,1,CHEBI:90085
466,RHEA:62516,Product,1,CHEBI:58223
467,RHEA:62508,Substrate,1,CHEBI:74669
468,RHEA:62508,Substrate,1,CHEBI:46979
469,RHEA:62508,Product,1,CHEBI:76083
470,RHEA:62508,Product,1,CHEBI:76054
471,RHEA:62488,Substrate,1,CHEBI:15377
472,RHEA:62488,Substrate,1,CHEBI:61042
473,RHEA:62488,Product,1,CHEBI:145783
474,RHEA:62488,Product,1,CHEBI:15378
475,RHEA:62488,Product,1,CHEBI:7896
476,RHEA:62484,Substrate,1,CHEBI:77890
477,RHEA:62484,Substrate,1,CHEBI:15377
478,RHEA:62484,Product,1,CHEBI:145782
479,RHEA:62484,Product,1,CHEBI:15378
480,RHEA:62484,Product,1,CHEBI:7896
481,RHEA:62480,Substrate,1,CHEBI:15377
482,RHEA:62480,Substrate,1,CHEBI:77756
483,RHEA:62480,Product,1,CHEBI:145781
484,RHEA:62480,Product,1,CHEBI:15378
485,RHEA:62480,Product,1,CHEBI:7896
486,RHEA:62472,Substrate,1,CHEBI:78207
487,RHEA:62472,Substrate,1,CHEBI:46979
488,RHEA:62472,Product,1,CHEBI:76077
489,RHEA:62472,Product,1,CHEBI:145780
490,RHEA:62464,Substrate,1,CHEBI:78207
491,RHEA:62464,Substrate,1,CHEBI:15377
492,RHEA:62464,Product,1,CHEBI:145780
493,RHEA:62464,Product,1,CHEBI:15378
494,RHEA:62464,Product,1,CHEBI:7896
495,RHEA:62420,Substrate,1,CHEBI:76177
496,RHEA:62420,Substrate,1,CHEBI:15379
497,RHEA:62420,Product,1,CHEBI:16526
498,RHEA:62420,Product,1,CHEBI:15377
499,RHEA:62420,Product,1,CHEBI:28868
500,RHEA:62344,Substrate,1,CHEBI:145682
501,RHEA:62344,Substrate,1,CHEBI:57623
502,RHEA:62344,Product,1,CHEBI:33019
503,RHEA:62344,Product,1,CHEBI:145683
504,RHEA:62288,Substrate,1,CHEBI:145652
505,RHEA:62288,Substrate,1,CHEBI:57623
506,RHEA:62288,Product,1,CHEBI:145655
507,RHEA:62288,Product,1,CHEBI:33019
508,RHEA:62192,Substrate,1,CHEBI:15379
509,RHEA:62192,Substrate,1,CHEBI:145550
510,RHEA:62192,Substrate,1,CHEBI:57618
511,RHEA:62192,Product,1,CHEBI:15378
512,RHEA:62192,Product,1,CHEBI:15377
513,RHEA:62192,Product,1,CHEBI:145552
514,RHEA:62192,Product,1,CHEBI:58210
515,RHEA:62188,Substrate,1,CHEBI:58622
516,RHEA:62188,Product,1,CHEBI:33019
517,RHEA:62188,Product,1,CHEBI:145566
518,RHEA:62184,Substrate,1,CHEBI:138232
519,RHEA:62184,Product,1,CHEBI:33019
520,RHEA:62184,Product,1,CHEBI:145549
521,RHEA:62180,Substrate,1,CHEBI:15377
522,RHEA:62180,Substrate,1,CHEBI:138232
523,RHEA:62180,Product,1,CHEBI:33019
524,RHEA:62180,Product,1,CHEBI:145543
525,RHEA:62172,Substrate,1,CHEBI:145497
526,RHEA:62172,Substrate,1,CHEBI:15377
527,RHEA:62172,Product,1,CHEBI:43474
528,RHEA:62172,Product,1,CHEBI:52640
529,RHEA:62032,Substrate,1,CHEBI:145394
530,RHEA:62032,Substrate,1,CHEBI:15377
531,RHEA:62032,Product,1,CHEBI:145393
532,RHEA:62032,Product,1,CHEBI:15378
533,RHEA:62032,Product,1,CHEBI:28868
534,RHEA:62028,Substrate,1,CHEBI:15377
535,RHEA:62028,Substrate,1,CHEBI:68383
536,RHEA:62028,Product,1,CHEBI:4167
537,RHEA:62028,Product,1,CHEBI:28824
538,RHEA:62024,Substrate,1,CHEBI:145072
539,RHEA:62024,Substrate,1,CHEBI:15377
540,RHEA:62024,Product,1,CHEBI:28623
541,RHEA:62024,Product,1,CHEBI:4167
542,RHEA:62020,Substrate,1,CHEBI:15377
543,RHEA:62020,Substrate,1,CHEBI:67554
544,RHEA:62020,Product,1,CHEBI:4167
545,RHEA:62020,Product,1,CHEBI:27693
546,RHEA:61888,Substrate,1,CHEBI:4629
547,RHEA:61888,Substrate,1,CHEBI:58885
548,RHEA:61888,Product,1,CHEBI:74020
549,RHEA:61888,Product,1,CHEBI:15378
550,RHEA:61888,Product,1,CHEBI:58223
551,RHEA:61884,Substrate,1,CHEBI:145032
552,RHEA:61884,Substrate,1,CHEBI:15379
553,RHEA:61884,Product,1,CHEBI:145035
554,RHEA:61880,Substrate,1,CHEBI:145032
555,RHEA:61880,Substrate,1,CHEBI:15379
556,RHEA:61880,Product,1,CHEBI:145034
557,RHEA:61876,Substrate,1,CHEBI:145032
558,RHEA:61876,Substrate,1,CHEBI:15379
